"PointID","x","y","Pressure","Velocity_x","Velocity_y","Enthalpy","Turb_Kin_Energy","Omega","Species_0","Species_1"
796, 1.279779239513758e-02, 1.282452111754889e-02, 2.596250885482643e+00, 1.066922377297912e+00, -2.819517951018384e-02, 3.014109000000000e+05, 2.682912011837470e-03, 2.790630718762736e+02, 4.997999810061060e-01, 4.997999696466651e-01
797, 1.624044578751743e-02, 1.282452111762418e-02, 2.590332692698729e+00, 1.064060934452391e+00, -2.373606358233756e-02, 3.014109000000000e+05, 2.423563743205274e-03, 3.319245831357772e+02, 4.999809950592044e-01, 4.999809460470455e-01
798, 1.933883384108069e-02, 1.282452111769194e-02, 2.586321247097834e+00, 1.057293713018439e+00, -2.088580738673711e-02, 3.014109000000000e+05, 2.239680355928387e-03, 3.755242532488456e+02, 5.001093418853870e-01, 5.001091494274191e-01
799, 2.212738308366925e-02, 1.282452111775293e-02, 2.583603322262908e+00, 1.048148406769045e+00, -1.936746640678582e-02, 3.014109000000000e+05, 2.114544177495131e-03, 4.136644708345576e+02, 5.001937113182368e-01, 5.001930220932663e-01
800, 2.463707741552560e-02, 1.282452111780782e-02, 2.581803084272329e+00, 1.037482846243649e+00, -1.894685987747350e-02, 3.014109000000000e+05, 2.031455084274229e-03, 4.486483889013121e+02, 5.002488324058960e-01, 5.002465752195185e-01
801, 2.689580231924102e-02, 1.282452111785722e-02, 2.580824619678733e+00, 1.025715680396181e+00, -1.948163541923673e-02, 3.014109000000000e+05, 1.977080954520849e-03, 4.818519962414541e+02, 5.002869448575088e-01, 5.002801645037566e-01
802, 2.892865472606294e-02, 1.282452111790168e-02, 2.580608794123521e+00, 1.013014240277649e+00, -2.088657940599352e-02, 3.014109000000000e+05, 1.941041256540627e-03, 5.141291217618719e+02, 5.003154275230298e-01, 5.002966868951266e-01
803, 3.075822192057524e-02, 1.282452111794170e-02, 2.581113718312055e+00, 9.993880686467663e-01, -2.309977456591239e-02, 3.014109000000000e+05, 1.916659579541840e-03, 5.461312432802679e+02, 5.003395514159765e-01, 5.002917321477623e-01
804, 3.240483236334330e-02, 1.282452111797771e-02, 2.582280324782875e+00, 9.847815529684705e-01, -2.605866715953167e-02, 3.014109000000000e+05, 1.899764295163015e-03, 5.783133958486100e+02, 5.003646354811072e-01, 5.002515986415832e-01
805, 3.388678174290927e-02, 1.282452111801012e-02, 2.584032226578304e+00, 9.691312265082873e-01, -2.968403749702105e-02, 3.014108999999999e+05, 1.885175347879379e-03, 6.109469049960560e+02, 5.003979009705852e-01, 5.001494590925075e-01
806, 3.522053618759903e-02, 1.282452111803929e-02, 2.586277683577722e+00, 9.523948101482642e-01, -3.387491736808550e-02, 3.014109000000000e+05, 1.871845177901101e-03, 6.441393524215916e+02, 5.004499255896230e-01, 4.999402660920258e-01
807, 3.642091519658954e-02, 1.282452111806554e-02, 2.588911477196685e+00, 9.345734875430449e-01, -3.851159649565045e-02, 3.014109000000000e+05, 1.859203164902035e-03, 6.778332307244842e+02, 5.005356403534331e-01, 4.995559040981641e-01
808, 3.750125632346975e-02, 1.282452111808917e-02, 2.591825768223437e+00, 9.157181768123223e-01, -4.346033417290301e-02, 3.014109000000000e+05, 1.846729571647589e-03, 7.118333404110972e+02, 5.006747319559811e-01, 4.989026638831904e-01
809, 3.847356335223570e-02, 1.282452111811044e-02, 2.594913486606147e+00, 8.959288713002640e-01, -4.858137908345465e-02, 3.014109000000000e+05, 1.833855249454169e-03, 7.458554344326460e+02, 5.008911290017144e-01, 4.978629325719421e-01
810, 3.934863965296360e-02, 1.282452111812957e-02, 2.598074242944576e+00, 8.753547607963572e-01, -5.373878577416969e-02, 3.014109000000000e+05, 1.820196108531455e-03, 7.795329032613778e+02, 5.012114775313284e-01, 4.963024065070424e-01
811, 4.013620832892711e-02, 1.282452111814680e-02, 2.601224719703956e+00, 8.541825613853635e-01, -5.880866177117218e-02, 3.014109000000000e+05, 1.805618329053458e-03, 8.124639541859937e+02, 5.016626556154566e-01, 4.940827782174735e-01
812, 4.084502015879025e-02, 1.282452111816230e-02, 2.604299214709979e+00, 8.326215706899217e-01, -6.368509963469059e-02, 3.014109000000000e+05, 1.790122712184637e-03, 8.442618384069252e+02, 5.022685686796736e-01, 4.910784282597128e-01
813, 4.148295081265469e-02, 1.282452111817625e-02, 2.607247388711837e+00, 8.108914471892164e-01, -6.828376132466389e-02, 3.014109000000000e+05, 1.773804218853396e-03, 8.745804995096139e+02, 5.030466974005490e-01, 4.871947565373380e-01
814, 4.205708839714935e-02, 1.282452111818881e-02, 2.610034355572634e+00, 7.892108468170824e-01, -7.254255460571574e-02, 3.014109000000001e+05, 1.756822451004660e-03, 9.031334347498860e+02, 5.040049383866693e-01, 4.823853352893072e-01
815, 4.257381220999778e-02, 1.282452111820011e-02, 2.612638707388024e+00, 7.677874128996297e-01, -7.642161149131904e-02, 3.014109000000001e+05, 1.739372893893985e-03, 9.297055890340782e+02, 5.051392136363717e-01, 4.766649872720828e-01
816, 4.303886363109227e-02, 1.282452111821028e-02, 2.615050037246187e+00, 7.468090909537939e-01, -7.990138894267085e-02, 3.014109000000000e+05, 1.721668222856123e-03, 9.541562199161069e+02, 5.064323494940570e-01, 4.701161489318978e-01
817, 4.345740992923019e-02, 1.282452111821944e-02, 2.617268495349744e+00, 7.264378930761438e-01, -8.297817065287742e-02, 3.014109000000000e+05, 1.703920954317767e-03, 9.764156640915102e+02, 5.078547326841338e-01, 4.628860147150385e-01
818, 4.383410160741694e-02, 1.282452111822768e-02, 2.619301542212294e+00, 7.068063997027823e-01, -8.566076410310076e-02, 3.014109000000000e+05, 1.686331579288748e-03, 9.964781916551951e+02, 5.093670105081120e-01, 4.551728109712582e-01
819, 4.417312410719867e-02, 1.282452111823509e-02, 2.621161866545404e+00, 6.880164651398497e-01, -8.796747774949421e-02, 3.014109000000000e+05, 1.669083506109051e-03, 1.014391829800288e+03, 5.109247646597743e-01, 4.472018503742153e-01
820, 4.447824434785645e-02, 1.282452111824176e-02, 2.622861839047880e+00, 6.701398992182610e-01, -8.992360236640175e-02, 3.014109000000000e+05, 1.652358533257583e-03, 1.030237532484739e+03, 5.124843056967143e-01, 4.391957727011589e-01
821, 4.475285257492179e-02, 1.282452111824777e-02, 2.624420901781127e+00, 6.532246055282039e-01, -9.156227827189062e-02, 3.014109000000000e+05, 1.636546408749744e-03, 1.043993381069102e+03, 5.140082483991791e-01, 4.313471514713711e-01
822, 4.722432618582876e-03, 1.311621321762142e-02, 2.631256247856252e+00, 1.048704598996653e+00, -4.162200468724852e-02, 3.014109000000000e+05, 3.191841598228541e-03, 2.167062821402682e+02, 4.996811451421619e-01, 4.996811446709618e-01
823, 8.972621980075578e-03, 1.311621321769862e-02, 2.607493257244682e+00, 1.059372366243000e+00, -3.472355919791177e-02, 3.014109000000000e+05, 2.677666936249474e-03, 3.468222237785154e+02, 4.996438593104521e-01, 4.996438568490665e-01
824, 1.279779239468724e-02, 1.311621321776810e-02, 2.595754413534449e+00, 1.056162506258545e+00, -2.786275683526683e-02, 3.014109000000000e+05, 2.295657428519502e-03, 4.415016328618836e+02, 4.998487273292235e-01, 4.998487155419316e-01
825, 1.624044578712717e-02, 1.311621321783063e-02, 2.590060807527417e+00, 1.044927440169664e+00, -2.289113601264376e-02, 3.014109000000000e+05, 2.044452209838230e-03, 5.120974880039570e+02, 5.000536264788319e-01, 5.000535751702322e-01
826, 1.933883384074290e-02, 1.311621321788691e-02, 2.586226188891265e+00, 1.029720828138900e+00, -1.966810163283148e-02, 3.014109000000000e+05, 1.890120456657152e-03, 5.687947868099862e+02, 5.001841300281460e-01, 5.001839269902731e-01
827, 2.212738308337739e-02, 1.311621321793756e-02, 2.583656062875773e+00, 1.012660614530656e+00, -1.785059039309866e-02, 3.014109000000000e+05, 1.799786239996603e-03, 6.171761022993940e+02, 5.002631544279506e-01, 5.002624222517018e-01
828, 2.463707741526037e-02, 1.311621321798315e-02, 2.581984314275221e+00, 9.948559160327648e-01, -1.715826128190903e-02, 3.014109000000000e+05, 1.747758841768542e-03, 6.599583221547090e+02, 5.003112650983681e-01, 5.003088519830597e-01
829, 2.689580231902518e-02, 1.311621321802417e-02, 2.581132524761361e+00, 9.767302618927305e-01, -1.741093285503459e-02, 3.014109000000000e+05, 1.717245844868571e-03, 6.987520168128381e+02, 5.003428480087486e-01, 5.003355566257323e-01
830, 2.892865472586773e-02, 1.311621321806111e-02, 2.581053262893160e+00, 9.583258347825597e-01, -1.849233841524218e-02, 3.014109000000000e+05, 1.695038332997266e-03, 7.347638831081129e+02, 5.003658618296029e-01, 5.003455987532620e-01
831, 3.075822192041714e-02, 1.311621321809434e-02, 2.581710485463023e+00, 9.394975721558574e-01, -2.031619534361067e-02, 3.014109000000000e+05, 1.676853193534823e-03, 7.689577859238409e+02, 5.003856861546233e-01, 5.003337208708168e-01
832, 3.240483236320841e-02, 1.311621321812425e-02, 2.583049818022180e+00, 9.200459408030056e-01, -2.280337952011828e-02, 3.014109000000000e+05, 1.660768202504230e-03, 8.020643421910382e+02, 5.004077421600417e-01, 5.002843334356856e-01
833, 3.388678174279476e-02, 1.311621321815117e-02, 2.584990042616647e+00, 8.997929669721642e-01, -2.586525519435404e-02, 3.014109000000000e+05, 1.644833877793553e-03, 8.346088681047465e+02, 5.004396376943571e-01, 5.001672484706514e-01
834, 3.522053618750205e-02, 1.311621321817539e-02, 2.587428497452393e+00, 8.786378982564180e-01, -2.939768831593925e-02, 3.014109000000000e+05, 1.628072938512736e-03, 8.668083765355694e+02, 5.004928298486558e-01, 4.999319077920060e-01
835, 3.642091519650766e-02, 1.311621321819720e-02, 2.590254886061688e+00, 8.565581218116153e-01, -3.328199566851894e-02, 3.014109000000000e+05, 1.609995876750219e-03, 8.986746668169811e+02, 5.005837747969651e-01, 4.995018268489620e-01
836, 3.750125632339708e-02, 1.311621321821682e-02, 2.593353915968421e+00, 8.336069610885807e-01, -3.738968563188502e-02, 3.014109000000000e+05, 1.590379408884847e-03, 9.300524914283791e+02, 5.007343661726118e-01, 4.987715685459563e-01
837, 3.847356335217827e-02, 1.311621321823448e-02, 2.596613526947261e+00, 8.099059540350193e-01, -4.159113353316755e-02, 3.014109000000000e+05, 1.569158205910698e-03, 9.606686638511438e+02, 5.009713929268050e-01, 4.976084998679818e-01
838, 3.934863965291594e-02, 1.311621321825037e-02, 2.599931222367471e+00, 7.856321460577569e-01, -4.576468190930583e-02, 3.014109000000000e+05, 1.546401989198345e-03, 9.901846857224634e+02, 5.013248284057222e-01, 4.958607036206986e-01
839, 4.013620832888778e-02, 1.311621321826468e-02, 2.603219752501790e+00, 7.610019725903793e-01, -4.980272927215314e-02, 3.014108999999999e+05, 1.522288777016078e-03, 1.018245673420868e+03, 5.018250425285656e-01, 4.933709641527069e-01
840, 4.084502015875626e-02, 1.311621321827756e-02, 2.606409393272519e+00, 7.362541261199821e-01, -5.361675426164152e-02, 3.014109000000000e+05, 1.497042935276753e-03, 1.044522111727328e+03, 5.024992829715127e-01, 4.899951805795521e-01
841, 4.148295081262859e-02, 1.311621321828915e-02, 2.609447752172156e+00, 7.116330575988957e-01, -5.714019409690695e-02, 3.014109000000000e+05, 1.470950815398253e-03, 1.068741733204521e+03, 5.033679180882343e-01, 4.856225215598916e-01
842, 4.205708839712841e-02, 1.311621321829957e-02, 2.612299358417438e+00, 6.873747706211708e-01, -6.032814214088428e-02, 3.014109000000000e+05, 1.444338433930081e-03, 1.090707503479335e+03, 5.044409686526932e-01, 4.801943754462341e-01
843, 4.257381220998138e-02, 1.311621321830896e-02, 2.614943179933245e+00, 6.636953458557967e-01, -6.315609322520056e-02, 3.014109000000000e+05, 1.417542405732392e-03, 1.110304845494239e+03, 5.057153518648309e-01, 4.737194181251457e-01
844, 4.303886363107959e-02, 1.311621321831740e-02, 2.617370132231226e+00, 6.407821147976404e-01, -6.561705122093585e-02, 3.014109000000000e+05, 1.390884634826429e-03, 1.127499142843792e+03, 5.071732729846914e-01, 4.662825958034164e-01
845, 4.345740992922018e-02, 1.311621321832501e-02, 2.619582088786839e+00, 6.187882719646678e-01, -6.771680596805009e-02, 3.014109000000000e+05, 1.364655511837632e-03, 1.142326701477862e+03, 5.087822243723082e-01, 4.580457007281004e-01
846, 4.383410160741011e-02, 1.311621321833185e-02, 2.621588685096146e+00, 5.978306235294972e-01, -6.947011693640522e-02, 3.014109000000000e+05, 1.339105290655342e-03, 1.154881865133410e+03, 5.104970451029751e-01, 4.492368426837606e-01
847, 4.417312410719402e-02, 1.311621321833801e-02, 2.623405294092062e+00, 5.779897227329561e-01, -7.089757240616029e-02, 3.014109000000000e+05, 1.314444869263533e-03, 1.165302423488005e+03, 5.122644995507643e-01, 4.401268342689549e-01
848, 4.447824434785367e-02, 1.311621321834355e-02, 2.625047728071112e+00, 5.593119070149114e-01, -7.202377321114201e-02, 3.014109000000000e+05, 1.290876458395653e-03, 1.173750259208612e+03, 5.140301078424286e-01, 4.309939115240328e-01
849, 4.475285257492053e-02, 1.311621321834854e-02, 2.626537997634843e+00, 5.418161017646291e-01, -7.288147575275927e-02, 3.014109000000000e+05, 1.268863458499988e-03, 1.180346275999661e+03, 5.157458934113085e-01, 4.220848427975302e-01
850, 4.722432618019186e-03, 1.337873610961526e-02, 2.630986019324171e+00, 1.046955594543114e+00, -4.278854032464637e-02, 3.014109000000000e+05, 2.883852877006941e-03, 3.679365569167028e+02, 4.995624666906608e-01, 4.995624662130926e-01
851, 8.972621979608655e-03, 1.337873610967898e-02, 2.606968581485188e+00, 1.047848422888973e+00, -3.453238271938244e-02, 3.014109000000000e+05, 2.277864607268245e-03, 5.553022770352367e+02, 4.996457913746236e-01, 4.996457888529542e-01
852, 1.279779239428194e-02, 1.337873610973633e-02, 2.595355377868046e+00, 1.032657030864202e+00, -2.682228451577100e-02, 3.014109000000000e+05, 1.894029548246977e-03, 6.774337675755612e+02, 4.999142453612099e-01, 4.999142331740985e-01
853, 1.624044578677593e-02, 1.337873610978795e-02, 2.589881207959888e+00, 1.009323733060243e+00, -2.131388892005281e-02, 3.014109000000000e+05, 1.676032276239379e-03, 7.635936197697389e+02, 5.001357939922279e-01, 5.001357405353040e-01
854, 1.933883384043889e-02, 1.337873610983441e-02, 2.586193835658489e+00, 9.832613214587250e-01, -1.775061064925769e-02, 3.014109000000000e+05, 1.560199020139445e-03, 8.298822529757048e+02, 5.002613096447063e-01, 5.002610967086507e-01
855, 2.212738308311470e-02, 1.337873610987622e-02, 2.583726968340290e+00, 9.571080232958232e-01, -1.569885714517908e-02, 3.014109000000000e+05, 1.501230251828553e-03, 8.831613744939455e+02, 5.003293901982360e-01, 5.003286178447549e-01
856, 2.463707741502166e-02, 1.337873610991385e-02, 2.582136071314462e+00, 9.319347883486512e-01, -1.480897187742519e-02, 3.014109000000000e+05, 1.467506230081562e-03, 9.268503886329066e+02, 5.003664717762525e-01, 5.003639128068155e-01
857, 2.689580231883092e-02, 1.337873610994771e-02, 2.581364333350016e+00, 9.078516218519952e-01, -1.484657759456420e-02, 3.014109000000000e+05, 1.443764840189906e-03, 9.635121808982784e+02, 5.003888060446786e-01, 5.003810365485355e-01
858, 2.892865472569203e-02, 1.337873610997820e-02, 2.581372412494852e+00, 8.845272664811014e-01, -1.565855166262722e-02, 3.014109000000000e+05, 1.424021546088673e-03, 9.953716602381634e+02, 5.004045153669051e-01, 5.003828273391616e-01
859, 3.075822192027486e-02, 1.337873611000563e-02, 2.582123398278483e+00, 8.615128432706806e-01, -1.713546660927401e-02, 3.014109000000000e+05, 1.405179578531322e-03, 1.024144771356527e+03, 5.004186988270648e-01, 5.003628512150217e-01
860, 3.240483236308701e-02, 1.337873611003031e-02, 2.583563824867152e+00, 8.383831202716563e-01, -1.918377699560922e-02, 3.014109000000000e+05, 1.385742400857864e-03, 1.051084571842728e+03, 5.004366118480910e-01, 5.003034867225806e-01
861, 3.388678174269168e-02, 1.337873611005253e-02, 2.585614641398368e+00, 8.148083448181881e-01, -2.170946005325849e-02, 3.014109000000000e+05, 1.364810402996243e-03, 1.076989134159997e+03, 5.004661116109315e-01, 5.001712831385370e-01
862, 3.522053618741477e-02, 1.337873611007253e-02, 2.588173167471429e+00, 7.905859203266804e-01, -2.461036984568400e-02, 3.014109000000000e+05, 1.341952599165528e-03, 1.102243416925294e+03, 5.005194341831269e-01, 4.999104776250039e-01
863, 3.642091519643397e-02, 1.337873611009053e-02, 2.591122432295445e+00, 7.656425704149334e-01, -2.777425926527696e-02, 3.014109000000000e+05, 1.317052257991678e-03, 1.126908132345746e+03, 5.006144056147851e-01, 4.994367109535359e-01
864, 3.750125632333165e-02, 1.337873611010673e-02, 2.594340102129106e+00, 7.400203340084954e-01, -3.108359655322138e-02, 3.014109000000000e+05, 1.290204142039654e-03, 1.150815904467140e+03, 5.007749391153545e-01, 4.986335909904884e-01
865, 3.847356335212659e-02, 1.337873611012131e-02, 2.597707524017118e+00, 7.138541290027240e-01, -3.442329256281712e-02, 3.014109000000000e+05, 1.261646600131735e-03, 1.173663322336436e+03, 5.010304255831908e-01, 4.973545157290457e-01
866, 3.934863965287307e-02, 1.337873611013443e-02, 2.601116660753839e+00, 6.873457580832210e-01, -3.768866275042704e-02, 3.014109000000000e+05, 1.231715135528893e-03, 1.195091354613825e+03, 5.014138478643222e-01, 4.954312733310426e-01
867, 4.013620832885238e-02, 1.337873611014624e-02, 2.604476841253359e+00, 6.607381642446697e-01, -4.079058488604090e-02, 3.014109000000000e+05, 1.200765372631323e-03, 1.214748800108752e+03, 5.019587702169562e-01, 4.926892721498396e-01
868, 4.084502015872566e-02, 1.337873611015686e-02, 2.607717414082836e+00, 6.342919206048030e-01, -4.365918431880923e-02, 3.014109000000000e+05, 1.169045758815393e-03, 1.232337834177229e+03, 5.026955481119323e-01, 4.889673986043773e-01
869, 4.148295081260511e-02, 1.337873611016643e-02, 2.610786662865285e+00, 6.082644608130128e-01, -4.624564600821326e-02, 3.014109000000000e+05, 1.136956150682312e-03, 1.247647557256792e+03, 5.036473276678760e-01, 4.841394748356806e-01
870, 4.205708839710957e-02, 1.337873611017503e-02, 2.613649921926438e+00, 5.828953923465731e-01, -4.852129603872317e-02, 3.014109000000000e+05, 1.104927760120744e-03, 1.260562405381193e+03, 5.048263975381735e-01, 4.781342363672155e-01
871, 4.257381220996657e-02, 1.337873611018278e-02, 2.616287683872978e+00, 5.583951973217697e-01, -5.047533693239831e-02, 3.014109000000000e+05, 1.073364621279655e-03, 1.271062056033482e+03, 5.062312626349410e-01, 4.709514400226393e-01
872, 4.303886363106822e-02, 1.337873611018976e-02, 2.618692678306980e+00, 5.349377550173735e-01, -5.211122094178658e-02, 3.014109000000000e+05, 1.042615462382738e-03, 1.279210466096125e+03, 5.078446978282655e-01, 4.626726997469650e-01
873, 4.345740992921117e-02, 1.337873611019603e-02, 2.620868223045485e+00, 5.126566732690296e-01, -5.344177339405570e-02, 3.014109000000001e+05, 1.012962743478604e-03, 1.285138642885546e+03, 5.096330338942063e-01, 4.534657581417401e-01
